Zipcode,CountTaxReturns2016,CountDependents2016,AdjGrossIncome2016,TotalIncome2016,CapGains2016,TaxesPaid2016
93669,110,50,5494,5494,0,301
93675,1300,910,63467,64100,968,2493
93701,3380,4770,74320,75136,6,667
93702,15550,21810,382699,385346,1770,3777
93703,11940,13760,333186,336071,1662,5371
93704,12080,8010,761116,775007,53669,43510
93705,13980,14070,447292,451592,2937,10016
93706,13260,17510,440780,449224,18013,13710
93710,12180,7820,543883,549824,12756,19984
93711,18030,9110,1966441,2014339,124686,159625
93720,21210,14050,1793662,1831554,51985,121408
93721,1510,1240,63914,65117,1680,2683
93722,33530,32460,1543007,1561403,14350,66020
93723,4130,3660,279866,286327,7992,19088
93725,9580,11640,357361,362650,6609,13497
93726,16000,14270,516361,520950,3593,11809
93727,28830,30030,1286632,1302334,16462,56540
93728,6240,5290,206568,208977,1459,4660
93730,5100,4000,778195,795215,45536,71125
93901,12530,10330,750140,762399,17896,39080
93905,28560,50530,939008,943291,1805,24345
93906,26590,29960,1221458,1231291,9064,50820
93907,9850,7720,622925,631032,14069,36611
93908,6050,3850,875294,896517,66481,82116
93920,710,510,37359,38340,2377,1412
93923,5020,1790,882960,902820,193093,99588
93924,3140,1460,422936,432848,90872,41582
93925,830,1220,37046,37260,436,1482
93926,4310,6230,208497,210343,1333,7851
93927,7940,14230,303001,306439,1294,8763
93930,7100,11880,315151,319198,4951,13364
93933,10870,7070,566294,573164,9780,22714
93940,14540,6070,1430198,1459773,119074,109602
93950,7770,3370,651537,664759,58970,44455
93953,2090,690,529392,541024,88186,69116
93955,14910,13720,684130,692528,7934,24664
93960,7580,10640,344957,349132,3017,15533
94002,13530,7520,2169174,2198640,177930,211696
94005,2720,1370,345527,349625,22262,28134
94010,20990,12430,7597082,7700333,1575382,974286
94014,24820,13940,1393824,1406776,21205,73112
94015,32950,16670,2146065,2168404,54092,121114
94019,7960,5030,1118142,1135814,104642,107831
94020,760,290,95118,96872,6021,9265
94021,110,30,7927,7974,213,527
94022,9810,5970,5751425,5818724,1751635,783648
94024,10980,7460,4538810,4598949,704444,586699
94025,19660,12690,6978396,7074981,1599990,880656
94027,3250,1720,4863644,4904269,2046659,728098
94028,3470,1900,2433007,2462214,827923,325477
94030,11610,6270,1330315,1351182,78864,114669
94038,1500,890,162177,164743,7423,14563
94040,16430,10590,2790716,2820848,217649,262714
94041,7710,3620,1395685,1408478,129797,137736
94043,15670,7630,2307156,2326383,122294,196363
94044,20180,9690,1969584,1993680,116537,156911
94060,780,750,53524,55146,2404,3490
94061,17900,11420,2106453,2137178,208191,179326
94062,13440,6840,5262302,5322023,1440694,707554
94063,15510,13740,995272,1007526,36298,63365
94065,6000,3510,1552657,1572539,142726,182917
94066,23600,13490,1905470,1925993,75695,126989
94070,15560,9080,3287341,3335443,425721,353356
94074,120,40,8360,8531,164,417
94080,34580,21900,2707529,2734773,80973,176659
94085,11490,7360,1178791,1187200,28318,82219
94086,23590,13620,2875937,2899371,114366,210565
94087,25790,18560,4376754,4420960,330881,399669
94089,11350,5700,1087741,1096266,45629,71739
94102,15310,5500,1394397,1410860,111155,102398
94103,15230,4510,1733530,1753826,184360,157174
94104,1310,420,1289737,1301904,404880,200013
94105,5790,1000,2153231,2179257,565349,253171
94107,16600,3750,3136673,3178130,491629,309403
94108,7390,1730,872951,886760,119309,83051
94109,34250,6590,4674342,4730337,625957,399841
94110,39590,16520,4523153,4585960,446800,368981
94111,2800,680,2173997,2194777,644248,293993
94112,44190,23680,2483078,2517115,56736,141884
94114,20580,4080,4417221,4481517,599645,466143
94115,19830,4830,4549767,4605535,1086971,516185
94116,23880,9590,2292625,2335155,128424,182306
94117,23710,4440,3715471,3771715,474738,347568
94118,21880,6960,4692545,4757404,1177644,494291
94121,23420,8450,2926798,2972981,470512,243607
94122,32580,10520,2942240,2992086,179754,207203
94123,15730,2670,4511547,4567210,994782,501099
94124,18400,12710,839430,850284,18374,42089
94127,10500,4770,1916683,1958997,178239,201020
94129,1960,780,1020292,1030025,222568,119653
94130,1110,620,38325,38750,69,602
94131,16220,5180,2927544,2970521,316438,289156
94132,13610,5190,1120180,1136937,49475,81027
94133,15030,3690,2086606,2114366,338948,194300
94134,22610,13100,1159290,1174723,33580,63095
94158,3960,820,692086,699805,80965,61516
94301,8760,4300,10296266,10344979,4326312,1342987
94303,22080,21040,4991749,5025594,628783,533176
94304,1950,880,1028998,1036377,287150,124498
94305,3570,960,655948,666209,55783,75433
94306,13500,8180,3036837,3078078,421873,335531
94401,17560,10460,1502931,1522243,80399,111209
94402,13310,7260,2760635,2810851,350185,303811
94403,22040,11600,3250542,3286142,414283,330003
94404,17180,9310,2758091,2794523,200203,247378
94501,32210,16080,2813887,2862523,139596,201572
94502,6980,3980,928124,944708,47184,89777
94503,9780,8710,662455,668180,7202,41944
94505,6460,4160,657817,668260,26839,59053
94506,10950,8340,2774614,2827043,242244,324147
94507,7470,4770,2476861,2531260,344606,297689
94508,1340,720,124894,128432,6845,8047
94509,29160,23730,1420525,1432361,15564,66243
94510,14110,7520,1335921,1358332,46215,101447
94513,26990,22190,2374790,2405618,64487,196453
94514,540,430,34342,34901,163,2062
94515,3440,2530,325257,335116,43556,29146
94517,6290,3680,836204,853368,39362,79080
94518,13340,7530,1039794,1054647,31141,71040
94519,9250,5380,612364,619322,8008,37056
94520,17330,15230,853600,863679,10231,41253
94521,20740,11700,1709812,1732406,35825,121516
94523,17280,8310,1690212,1718198,77326,131915
94525,1740,590,116956,118380,2132,7003
94526,16230,10460,3061801,3121507,258253,330649
94530,13360,5800,1298861,1324609,81367,103155
94531,19970,16230,1296944,1309843,15517,87059
94533,33250,27870,1731573,1745822,26580,81492
94534,18180,12060,1755234,1780082,72914,136806
94535,2140,2130,88288,88949,484,864
94536,32050,22430,3211371,3243403,117030,240209
94538,29950,20950,2513063,2538464,67490,157918
94539,22770,19150,4277047,4326249,385006,454968
94541,30710,25640,1665471,1680583,28705,81486
94542,6400,3300,667030,676305,31423,58038
94544,36710,31850,1869441,1884789,23319,85125
94545,15950,11330,1002263,1011721,18007,60590
94546,22480,13200,1782094,1806022,61755,123591
94547,12530,7540,968713,978928,20576,74750
94549,13850,8640,3771205,3846682,436549,448771
94550,23610,14900,2826492,2864637,131062,252278
94551,19920,14780,1717941,1738488,38566,131161
94552,7110,4370,973783,989659,58302,90692
94553,24760,12640,2046155,2076495,85229,151636
94555,15060,12410,1854254,1869454,84269,150343
94556,7080,4670,1455445,1487834,179551,153776
94558,32640,23410,2929826,2992479,281813,232693
94559,13340,9930,1000112,1020743,43518,60955
94560,21660,15690,1589684,1605531,33893,106359
94561,17810,15100,1180135,1191676,14642,84123
94563,9170,6010,2692119,2752313,412046,321731
94564,9870,5320,658571,666772,11610,42900
94565,41700,37290,2071149,2089125,16115,104634
94566,20600,14680,3735189,3791390,280599,397806
94567,300,180,19494,19758,1246,1336
94568,24920,19270,3286871,3324333,110729,302751
94571,4620,1780,296032,299721,11118,17918
94572,4200,2950,235225,237025,2933,13529
94574,4240,2640,800271,833680,104680,101284
94576,110,30,8234,8304,0,569
94577,24190,15080,1607553,1627901,45095,103428
94578,19480,14340,987126,996462,17466,43324
94579,10890,6710,648044,655891,12986,37108
94580,14450,9870,820428,827827,9675,43990
94582,17200,17550,2960213,2996280,134089,320944
94583,22260,16490,4473940,4516604,111600,279289
94585,13910,10460,768853,774138,6990,37490
94586,550,220,85725,87459,6377,9357
94587,34630,23990,2653788,2680187,70311,188664
94588,15860,11570,2365438,2395834,215211,212291
94589,14440,11500,652449,656259,4316,23271
94590,17220,12440,745150,752364,7568,26870
94591,27280,16440,1756033,1771480,27376,105085
94592,350,160,33150,33582,631,3068
94595,10070,2420,1120776,1139168,107874,101117
94596,11960,5360,1633977,1667789,102954,138860
94597,11880,5190,1251288,1273538,56937,95399
94598,13530,7400,2068541,2108562,148466,194164
94599,1500,650,158489,162481,10623,12861
94601,22110,20850,861351,870461,11984,31168
94602,14730,7390,1330813,1359374,64462,108800
94603,14880,17200,566893,570528,2220,19648
94605,20080,13390,1286909,1302263,34426,93112
94606,18940,9820,861709,874364,15399,30164
94607,13020,5400,813616,825637,28694,55108
94608,17010,5530,1223050,1244348,43931,79164
94609,12310,3840,850968,867152,37867,52430
94610,18250,5580,2085200,2131124,165453,176418
94611,20760,8540,4289743,4383192,667469,486577
94612,8370,2430,585391,594882,24905,33715
94618,8730,3440,1731358,1771060,198885,188042
94619,12590,6900,1140409,1157715,48473,96744
94621,13240,15840,445359,448672,1907,11715
94702,8960,3940,685850,699444,29356,47922
94703,10550,4060,811282,828029,59120,55096
94704,6700,1020,359732,368028,20584,20056
94705,7510,2340,1398990,1435808,214723,153849
94706,9190,5350,880894,900298,61060,68361
94707,6870,2980,1327082,1360834,206664,142774
94708,5920,2340,1170645,1197340,152474,129060
94709,5530,1060,471990,482638,37656,36111
94710,3960,2170,304905,312667,17592,21695
94801,12910,12930,601141,608380,22282,33281
94803,12460,7040,838657,851329,22728,58717
94804,19430,14890,957501,969586,15455,48863
94805,7100,4280,439863,447094,16679,26957
94806,28270,23560,1329941,1341700,12902,61440
94901,19940,12660,2622402,2690599,308742,278414
94903,14810,7410,1752728,1792356,139024,158881
94904,6250,3360,2043163,2083958,412220,244760
94920,6090,3370,2667481,2718741,661002,357825
94922,210,70,14578,15322,711,861
94923,710,250,67585,69115,5486,6283
94924,650,210,57349,59111,10026,4360
94925,4670,3020,1046081,1068638,86089,117003
94928,20330,11490,1128077,1143540,20610,56816
94930,4260,1980,460872,476770,41504,41471
94931,4840,2350,319169,325033,10378,20026
94937,520,190,55112,56696,5310,4787
94939,3670,1840,905039,927248,164454,105261
94941,14890,8140,3881488,3986106,685910,462785
94945,8740,4730,966493,986874,56757,88683
94946,300,140,72187,73757,24070,7461
94947,12090,6430,1314394,1341280,84808,118025
94949,8770,5090,1003232,1024913,92974,95399
94951,2260,1050,221957,226526,25888,18911
94952,16020,9360,1633060,1672117,108788,138741
94954,18540,11800,1434073,1459373,53726,97840
94956,800,360,64747,66803,7018,4997
94960,7290,4130,1347666,1385062,163876,148383
94965,6170,1620,1089084,1117433,190180,112971
95003,11620,5440,1358340,1389352,158194,127430
95004,1960,1190,151086,154174,5111,9958
95005,3090,1470,257439,262471,12232,19576
95006,4450,1840,383078,388360,13510,29642
95008,23920,12900,2732567,2771382,145794,228274
95010,5320,2220,423367,432002,37914,30615
95012,5260,7080,200239,201646,1487,5798
95014,26040,20600,5588435,5642643,569112,570461
95017,450,270,34725,35113,4313,2905
95018,3850,1560,306529,312555,11614,22588
95019,3830,4820,152143,154293,1006,6599
95020,27330,26130,2215526,2245717,90847,176270
95023,22500,21670,1469732,1488929,42383,99507
95030,6580,3570,3124822,3168149,504903,387978
95032,13100,8310,4858167,4905994,1174364,508659
95033,4250,2230,804556,816473,89355,85326
95035,34720,23620,3332340,3363252,120581,252313
95037,22810,17170,2608272,2645853,131380,233050
95039,770,750,41421,41837,725,1897
95043,250,170,18673,18869,1135,1183
95045,1890,1390,144111,146668,5543,9404
95046,3420,2770,377778,383506,15168,36684
95050,18520,10700,1756650,1774926,69009,121612
95051,28020,17180,3772575,3802428,132918,230468
95054,11630,7650,1765150,1777291,50959,139915
95060,20850,9170,2184548,2226411,181442,180473
95062,17950,8490,1305326,1334184,78814,94453
95064,590,210,33139,33365,586,1954
95065,3980,2090,424338,431832,51699,38510
95066,7130,4000,856507,872790,53802,78838
95070,15660,9700,5458918,5521442,1171197,686342
95073,5680,2740,550204,563056,57090,46026
95075,370,210,30851,31499,637,2852
95076,37210,42880,1871643,1899278,69251,105584
95110,9190,7220,715909,723222,22387,49546
95111,28580,26970,1357852,1369683,14643,69976
95112,24980,16510,1564912,1580720,51942,91731
95113,1470,420,191121,195604,11132,15312
95116,23410,25820,985549,993041,8666,39992
95117,14250,11210,1110394,1122090,38790,74168
95118,15450,10740,1541713,1558848,54077,127438
95119,4920,3220,464593,469409,11325,37450
95120,17500,12770,3495402,3543454,290652,385548
95121,18420,13800,1196808,1208862,23148,87823
95122,26820,28610,1083077,1091175,5546,43641
95123,31930,20820,2704938,2732323,83071,199826
95124,22780,15950,2993502,3030716,185864,277003
95125,25680,15400,3781960,3839802,244626,368294
95126,17630,10070,1795291,1817436,81877,142779
95127,29840,27570,1786404,1803456,43868,117970
95128,17310,10730,1571224,1589530,73360,115181
95129,17980,13420,2641046,2667689,164455,242828
95130,6390,4410,696300,703236,31040,58992
95131,14770,8990,1401715,1414789,44049,112394
95132,20140,13130,1683947,1699520,53818,131403
95133,13120,9260,916420,924527,30322,66347
95134,12850,5410,1627631,1637883,40351,100115
95135,9390,6590,1434911,1450843,112195,148416
95136,21710,13790,1848630,1867315,58785,133982
95138,8690,6810,1536444,1555593,97819,179422
95139,3280,2270,320238,323729,8860,26222
95140,190,90,27258,27641,1020,2852
95148,22400,16940,1835061,1853942,57899,156295
95202,1700,1740,44249,44671,744,1467
95203,5860,6190,218041,220102,2577,6640
95204,12240,8820,607585,614882,13100,27421
95205,14260,19500,422208,424567,650,6337
95206,26320,33640,955087,961481,4366,30439
95207,19900,16790,937029,949527,19033,42578
95209,17590,14960,1017886,1027992,14909,52310
95210,15030,16060,511459,515290,3689,11732
95212,11320,11120,697078,709510,21288,46515
95215,8610,10020,396844,404380,6805,16954
95219,12420,8950,1135892,1156384,36807,85469
95220,2970,2330,226369,231047,14520,16018
95222,1740,780,122269,124632,5618,8347
95223,1750,570,112958,115415,6692,7596
95228,1810,920,141132,143715,6425,8702
95230,320,290,21482,22290,679,1142
95231,1610,1730,68018,68738,190,2350
95232,120,30,6174,6203,0,195
95236,2540,2420,219628,225760,5808,14884
95237,1730,1400,98883,100540,1799,5621
95240,18040,16880,895541,909206,19800,40591
95242,11700,7340,873468,891324,35214,53174
95245,740,290,40449,41380,813,1991
95246,640,180,35849,36344,1117,1816
95247,2070,840,148075,151730,8395,9994
95249,1620,890,81221,82612,3094,3954
95251,300,150,16627,16869,91,853
95252,5730,3520,354049,358385,6614,19732
95255,640,240,28550,28948,107,1078
95257,160,60,6882,6947,0,224
95258,2420,1850,212587,217680,8421,16166
95301,14860,14940,759305,770973,17405,35253
95303,390,430,41266,42837,2529,4144
95304,5380,4580,468650,476463,22114,37962
95306,390,190,27521,27771,343,1505
95307,17820,19190,750299,759215,8241,29166
95310,1060,390,55344,56176,1672,2786
95311,720,330,33753,34119,204,1311
95313,640,710,41561,42904,2392,2868
95315,4930,6100,185155,186931,2182,5167
95316,2970,2550,213913,219784,8558,13435
95317,320,480,16237,16541,0,671
95320,5500,4330,403672,413528,19068,24645
95321,1580,480,105934,107832,10854,6483
95322,3930,4270,177164,179255,11405,7263
95323,550,480,41420,43399,150,2385
95324,3020,2480,209376,216623,30705,17891
95326,4430,4150,319604,326581,9807,21961
95327,2640,1340,133988,135611,4654,6188
95328,1460,1750,52492,52840,-16,1498
95329,960,500,57724,58483,491,3249
95330,9380,9630,523938,528725,3012,31042
95333,1080,1030,59576,61303,5389,2459
95334,6450,7970,239905,243110,1800,7103
95335,140,40,5985,6019,49,233
95336,20270,15820,1171509,1185477,29386,62310
95337,15550,13970,980457,993135,25383,57679
95338,4350,2190,235664,239391,5941,10625
95340,13150,10770,788930,802709,24333,40619
95341,11120,15390,362371,367044,11108,8173
95345,360,210,15842,16005,275,538
95346,520,210,29580,30149,183,1445
95348,11420,10840,499566,505578,7448,18248
95350,22310,15990,1084957,1099145,23587,44757
95351,16890,20910,547869,552529,4233,11541
95354,10220,8500,462768,469556,6462,18255
95355,25470,18440,1566744,1588897,27286,85062
95356,13830,10070,1180285,1203287,77864,82396
95357,5730,4640,387780,395225,9743,24881
95358,12550,14080,617971,631226,32250,28744
95360,5030,5950,227714,230712,6900,9544
95361,14000,10610,989386,1008811,41262,64554
95363,11330,12880,580340,588347,8938,33721
95365,1820,2300,55805,56037,0,671
95366,7680,5900,691753,707928,22115,51922
95367,10060,10100,516191,521549,7248,26366
95368,6260,5910,336672,340335,2364,18796
95369,370,330,22955,23199,942,972
95370,11500,5600,673048,685067,28144,35831
95372,1180,680,63608,64503,1051,2871
95374,700,740,31400,31941,2681,1050
95376,23390,21450,1288999,1301615,15200,64642
95377,13490,13420,983023,993890,11297,70193
95379,1730,960,94187,95318,956,3619
95380,16220,15820,735089,747641,30480,30129
95382,15450,11520,1049877,1070340,29032,68819
95383,1950,780,125930,128338,9810,7660
95385,130,140,6836,7014,0,267
95386,4100,4580,203330,205895,2431,8140
95388,4780,6290,170234,173548,2602,4316
95389,710,140,29333,29569,333,501
95391,5680,6890,577271,583476,9550,50507
95401,17390,11760,997836,1014849,44218,54364
95403,21460,13780,1607322,1631959,65460,121096
95404,19590,10970,1805369,1848416,140576,149255
95405,11380,5600,929466,950441,63674,63934
95407,17930,18270,792424,803220,11422,31749
95409,13890,6060,1245476,1268033,124675,91171
95410,420,170,24196,25018,1126,1900
95412,110,60,4379,4467,0,140
95415,680,650,29864,30476,1274,1277
95421,590,210,32737,33828,1478,2262
95422,4470,4240,137026,138602,2538,3412
95423,1310,630,50201,50816,684,1809
95425,5050,3730,320218,325164,13970,20265
95427,170,80,11185,11403,133,812
95428,760,620,24645,25076,792,556
95432,180,60,9709,9950,782,597
95436,2770,1030,200076,205455,9876,13483
